slice,sid_metric,target_metric,n,n_unique_sid,n_unique_target,spearman_rho,spearman_p,pearson_r,pearson_p,kendall_tau,kendall_p,abs_spearman
mean_gpt2_seeds,rq_val_entropy_min,val_Recall@1,53,16,48,0.5261550530863219,5.2009636111496305e-05,0.4401012033702988,0.0009750275162847969,0.4228398467300313,1.3144750729890952e-05,0.5261550530863219
mean_gpt2_seeds,sid_path_avg_similarity,val_Recall@1,53,18,48,0.5244886680900109,5.5473549610623433e-05,0.32766401513362653,0.016616724800471425,0.41873707704360813,1.4076660402108543e-05,0.5244886680900109
mean_gpt2_seeds,sid_unique_total,val_Recall@1,53,18,48,0.5224294747049,6.004642806723353e-05,0.4520247352286965,0.0006791955092829397,0.42170158732356283,1.2232263228493882e-05,0.5224294747049
mean_gpt2_seeds,sid_collisions,val_Recall@1,53,18,48,-0.5224294747049,6.004642806723353e-05,-0.4520247352286965,0.0006791955092829397,-0.42170158732356283,1.2232263228493882e-05,0.5224294747049
mean_gpt2_seeds,sid_icr,val_Recall@1,53,18,48,0.5224294747049,6.004642806723353e-05,0.4520247352286965,0.0006791955092829397,0.42170158732356283,1.2232263228493882e-05,0.5224294747049
mean_gpt2_seeds,sid_cur_total,val_Recall@1,53,18,48,0.5224294747049,6.004642806723353e-05,0.4520247352286965,0.0006791955092829397,0.42170158732356283,1.2232263228493882e-05,0.5224294747049
mean_gpt2_seeds,rq_train_entropy_l0,val_Recall@1,53,18,48,0.522348722023131,6.023261574810107e-05,0.46699044696474523,0.0004233350551132447,0.4083612910637665,2.28494518786349e-05,0.522348722023131
mean_gpt2_seeds,rq_train_entropy_min,val_Recall@1,53,18,48,0.522348722023131,6.023261574810107e-05,0.4674728874087852,0.0004167818747452976,0.4083612910637665,2.28494518786349e-05,0.522348722023131
mean_gpt2_seeds,rq_val_entropy_max,val_Recall@1,53,18,48,0.5223083456822464,6.0325908244581854e-05,0.1991138225255938,0.15290007729930455,0.41873707704360813,1.4076660402108543e-05,0.5223083456822464
mean_gpt2_seeds,rq_val_sids_num_l0,val_Recall@1,53,15,48,0.5219522876326329,6.115436909469645e-05,0.5134815142934308,8.422189017194938e-05,0.4145599678096562,2.042060208048768e-05,0.5219522876326329
mean_gpt2_seeds,rq_val_sids_num_min,val_Recall@1,53,15,48,0.5219522876326329,6.115436909469645e-05,0.5134815142934308,8.422189017194938e-05,0.4145599678096562,2.042060208048768e-05,0.5219522876326329
mean_gpt2_seeds,rq_val_entropy_l3,val_Recall@1,53,18,48,0.5218238295916321,6.145581499032109e-05,0.16572728036703344,0.23563592635389097,0.4172548219036307,1.5095531625926124e-05,0.5218238295916321
mean_gpt2_seeds,rqvae_best_val_loss,val_Recall@1,53,15,48,-0.5214064028169181,6.244481349358627e-05,-0.3165734664285028,0.02091683617668418,-0.41932251588883374,1.6160077255649236e-05,0.5214064028169181
mean_gpt2_seeds,rq_val_sids_num_l3,val_Recall@1,53,18,48,0.5206125393650962,6.436611956508908e-05,0.36818198433403726,0.006677869908394324,0.40984354620374386,2.1336195006476743e-05,0.5206125393650962
mean_gpt2_seeds,sid_max_cluster_size,val_Recall@1,53,18,48,-0.5169786686854888,7.387294595302788e-05,0.09121601037007367,0.5159608747439361,-0.40539678078381175,2.6187781898544817e-05,0.5169786686854888
mean_gpt2_seeds,rqvae_train_loss,val_Recall@1,53,18,48,-0.5155251204136458,7.802379976798424e-05,-0.3145357300412997,0.021801401456530187,-0.3979855050839249,3.6680743813212027e-05,0.5155251204136458
mean_gpt2_seeds,rq_val_sids_num_l1,val_Recall@1,53,15,48,0.5148546993260249,8.00094436332546e-05,0.5276630099327408,4.9047537242121355e-05,0.4006027607152251,3.793003782061331e-05,0.5148546993260249
mean_gpt2_seeds,rq_train_entropy_l3,val_Recall@1,53,18,48,0.5138293140964957,8.313616455873011e-05,0.3138568497285301,0.022103023535936052,0.3935387396639928,4.477801407040526e-05,0.5138293140964957
mean_gpt2_seeds,rq_train_entropy_max,val_Recall@1,53,18,48,0.5138293140964957,8.313616455873011e-05,0.3138568497285301,0.022103023535936052,0.3935387396639928,4.477801407040526e-05,0.5138293140964957
mean_gpt2_seeds,rq_train_sids_num_mean,val_Recall@1,53,16,48,0.4311871291595474,0.0012669302951464475,0.4471838924155058,0.0007878259352783857,0.3436507588265272,0.00039774038464269475,0.4311871291595474
mean_gpt2_seeds,rq_train_sids_num_sum,val_Recall@1,53,16,48,0.4311871291595474,0.0012669302951464475,0.4471838924155058,0.0007878259352783857,0.3436507588265272,0.00039774038464269475,0.4311871291595474
mean_gpt2_seeds,rq_train_sids_num_l0,val_Recall@1,53,16,48,0.42997399834506866,0.0013121848647697752,0.36491652384194084,0.0072178702559111225,0.33916835762444203,0.000473380051649291,0.42997399834506866
mean_gpt2_seeds,rq_train_sids_num_min,val_Recall@1,53,16,48,0.42997399834506866,0.0013121848647697752,0.36491652384194084,0.0072178702559111225,0.33916835762444203,0.000473380051649291,0.42997399834506866
mean_gpt2_seeds,rq_train_sids_num_std,val_Recall@1,53,16,48,-0.36203867273426127,0.007724894154706867,-0.2483747599945848,0.07292564095099695,-0.25101446731676763,0.009684589325536473,0.36203867273426127
mean_gpt2_seeds,rq_val_sids_num_std,val_Recall@1,53,17,48,-0.11865008833630622,0.39745048583505793,-0.12112585652490683,0.38760444171186326,-0.060979757966631694,0.5282673308885762,0.11865008833630622
mean_gpt2_seeds,rq_train_entropy_std,val_Recall@10,53,18,51,-0.7594330381249883,4.347435465555282e-11,-0.6518914300874822,1.2405815056283164e-07,-0.5678248370753389,3.7523285477444836e-09,0.7594330381249883
mean_gpt2_seeds,rq_val_entropy_std,val_Recall@10,53,18,51,-0.7226927901348904,9.969520621176552e-10,-0.6230523834385294,6.281243333497594e-07,-0.5367314300907702,2.5187869694662164e-08,0.7226927901348904
mean_gpt2_seeds,rqvae_total_loss,val_Recall@10,53,18,51,-0.6806231874912841,2.0573492816274034e-08,-0.5218060784827712,6.149757772346852e-05,-0.5278475995237505,4.259473540326524e-08,0.6806231874912841
mean_gpt2_seeds,rq_val_entropy_min,val_Recall@10,53,16,51,0.67462167948344,3.043849449000642e-08,0.6062197697881082,1.5040232432314141e-06,0.550734000270302,1.3356107551216315e-08,0.67462167948344
mean_gpt2_seeds,rq_val_sids_num_mean,val_Recall@10,53,18,51,0.6730732683988134,3.3626201226725693e-08,0.6326122974019842,3.7371669837122773e-07,0.5515378143691363,1.030222217120724e-08,0.6730732683988134
mean_gpt2_seeds,rq_val_sids_num_sum,val_Recall@10,53,18,51,0.6730732683988134,3.3626201226725693e-08,0.6326122974019842,3.7371669837122773e-07,0.5515378143691363,1.030222217120724e-08,0.6730732683988134
mean_gpt2_seeds,rq_val_entropy_l0,val_Recall@10,53,16,51,0.6704972841761209,3.9634311387022806e-08,0.6034913781354008,1.7245566275844702e-06,0.5447639840072093,1.911144553273535e-08,0.6704972841761209
mean_gpt2_seeds,rq_val_sids_num_l0,val_Recall@10,53,15,51,0.6702577853909265,4.0241429968060413e-08,0.6200369647927573,7.37252333614792e-07,0.545903414342407,1.95821214863199e-08,0.6702577853909265
mean_gpt2_seeds,rq_val_sids_num_min,val_Recall@10,53,15,51,0.6702577853909265,4.0241429968060413e-08,0.6200369647927573,7.37252333614792e-07,0.545903414342407,1.95821214863199e-08,0.6702577853909265
mean_gpt2_seeds,rqvae_train_loss,val_Recall@10,53,18,51,-0.6701663476787176,4.047551762360109e-08,-0.5152825791300979,7.873687881122632e-05,-0.5382120685186067,2.305763480286259e-08,0.6701663476787176
mean_gpt2_seeds,rq_val_entropy_mean,val_Recall@10,53,18,51,0.6694396174986939,4.2382038180699836e-08,0.5581861622560818,1.4062704205880048e-05,0.5426539838021166,1.7663863678611458e-08,0.6694396174986939
mean_gpt2_seeds,rq_val_entropy_sum,val_Recall@10,53,18,51,0.6694396174986939,4.2382038180699836e-08,0.5581861622560819,1.4062704205879922e-05,0.5426539838021166,1.7663863678611458e-08,0.6694396174986939
mean_gpt2_seeds,sid_path_avg_similarity,val_Recall@10,53,18,51,0.6693184958020232,4.270788207518493e-08,0.5287128905372345,4.7077693939986044e-05,0.5322895148072604,3.278858378346114e-08,0.6693184958020232
mean_gpt2_seeds,rq_val_entropy_l3,val_Recall@10,53,18,51,0.6684706439253286,4.5055576873160354e-08,0.3848428962026727,0.004435922369350918,0.54117334537428,1.930909425892564e-08,0.6684706439253286
mean_gpt2_seeds,rq_train_entropy_mean,val_Recall@10,53,18,51,0.6673805486552927,4.825246025248765e-08,0.6036450666191263,1.7113738127785117e-06,0.5308088763794238,3.57849297520744e-08,0.6673805486552927
mean_gpt2_seeds,rq_train_entropy_sum,val_Recall@10,53,18,51,0.6673805486552927,4.825246025248765e-08,0.6036450666191263,1.7113738127785117e-06,0.5308088763794238,3.57849297520744e-08,0.6673805486552927
mean_gpt2_seeds,rqvae_best_val_loss,val_Recall@10,53,15,51,-0.6654429667230488,5.44669456649238e-08,-0.5184872934334646,6.977982852685067e-05,-0.5355490210959342,3.526503683701062e-08,0.6654429667230488
mean_gpt2_seeds,rq_val_sids_num_l3,val_Recall@10,53,18,51,0.6649581147218797,5.613563615213131e-08,0.5573161373161303,1.4597496601521897e-05,0.5396927069464434,2.1102710882628733e-08,0.6649581147218797
mean_gpt2_seeds,rq_val_entropy_max,val_Recall@10,53,18,51,0.664836993025209,5.655992777495331e-08,0.415817222580002,0.001957880360114322,0.5322895148072604,3.278858378346114e-08,0.664836993025209
mean_gpt2_seeds,rq_train_entropy_l0,val_Recall@10,53,18,51,0.6642313845418558,5.872695095111395e-08,0.6223655415577242,6.515635094785719e-07,0.5278475995237505,4.259473540326524e-08,0.6642313845418558
mean_gpt2_seeds,rq_train_entropy_min,val_Recall@10,53,18,51,0.6642313845418558,5.872695095111395e-08,0.6227453818177159,6.385019676887079e-07,0.5278475995237505,4.259473540326524e-08,0.6642313845418558
mean_gpt2_seeds,sid_unique_total,val_Recall@10,53,18,51,0.6639891411485145,5.961540119822425e-08,0.6150988582917396,9.549465219877256e-07,0.5293282379515871,3.904612315764946e-08,0.6639891411485145
mean_gpt2_seeds,sid_collisions,val_Recall@10,53,18,51,-0.6639891411485145,5.961540119822425e-08,-0.6150988582917396,9.549465219877256e-07,-0.5293282379515871,3.904612315764946e-08,0.6639891411485145
mean_gpt2_seeds,sid_icr,val_Recall@10,53,18,51,0.6639891411485145,5.961540119822425e-08,0.6150988582917396,9.549465219877256e-07,0.5293282379515871,3.904612315764946e-08,0.6639891411485145
mean_gpt2_seeds,sid_cur_total,val_Recall@10,53,18,51,0.6639891411485145,5.961540119822425e-08,0.6150988582917396,9.549465219877256e-07,0.5293282379515871,3.904612315764946e-08,0.6639891411485145
mean_gpt2_seeds,rq_train_entropy_l1,val_Recall@10,53,18,51,0.6613244638217601,7.025853939465145e-08,0.6330015713284629,3.657610323465406e-07,0.4760252545494693,7.74210429422096e-07,0.6613244638217601
mean_gpt2_seeds,rq_val_sids_num_l2,val_Recall@10,53,17,51,0.6577470954107214,8.73701058267296e-08,0.6298081410830548,4.359931138330746e-07,0.5199911300881778,7.318613462627525e-08,0.6577470954107214
mean_gpt2_seeds,rqvae_val_loss,val_Recall@10,53,18,51,-0.6516347280881081,1.2595783732090085e-07,-0.5106341144822207,9.361152184413868e-05,-0.5041573846783648,1.6605426148177554e-07,0.6516347280881081
mean_gpt2_seeds,rq_val_entropy_l2,val_Recall@10,53,18,51,0.6500601460313896,1.3822044599823182e-07,0.5069417716858196,0.00010721443026698889,0.5011961078226916,1.960286434857063e-07,0.6500601460313896
mean_gpt2_seeds,rq_val_entropy_l1,val_Recall@10,53,18,51,0.6473954687046352,1.6155628015747444e-07,0.6149756697299132,9.610756366167363e-07,0.49527355411134516,2.724363464071337e-07,0.6473954687046352
mean_gpt2_seeds,rq_val_sids_num_max,val_Recall@10,53,16,51,0.6442231737429672,1.941457305133449e-07,0.5637085142622402,1.1069052960622721e-05,0.4979243596639988,2.743419794389135e-07,0.6442231737429672
mean_gpt2_seeds,rq_val_sids_num_l1,val_Recall@10,53,15,51,0.6403296223088881,2.4256557997939416e-07,0.6344005474883505,3.3845884344884664e-07,0.4824429030822312,6.821676362732298e-07,0.6403296223088881
mean_gpt2_seeds,rq_train_entropy_l2,val_Recall@10,53,18,51,0.6381902197576657,2.7377166047417946e-07,0.5618501633435946,1.2003331847502551e-05,0.4641801471267764,1.4443072620767424e-06,0.6381902197576657
mean_gpt2_seeds,rq_train_entropy_l3,val_Recall@10,53,18,51,0.6375846112743124,2.83265311103184e-07,0.5043068922059852,0.0001180023652922798,0.4775058929773059,7.15422812481431e-07,0.6375846112743124
mean_gpt2_seeds,rq_train_entropy_max,val_Recall@10,53,18,51,0.6375846112743124,2.83265311103184e-07,0.5043068922059852,0.0001180023652922798,0.4775058929773059,7.15422812481431e-07,0.6375846112743124
mean_gpt2_seeds,sid_max_cluster_size,val_Recall@10,53,18,51,-0.6289849708106962,4.5604031520608706e-07,-0.0979975384896692,0.48511217252610167,-0.45825759341542993,1.961924309896604e-06,0.6289849708106962
mean_gpt2_seeds,rq_train_sids_num_l3,val_Recall@10,53,10,51,0.5846054911344679,4.298386448440261e-06,0.3389009069665211,0.013052007987548592,0.4595256365966044,7.726359916862891e-06,0.5846054911344679
mean_gpt2_seeds,rq_train_sids_num_max,val_Recall@10,53,10,51,0.5846054911344679,4.298386448440261e-06,0.3389009069665211,0.013052007987548592,0.4595256365966044,7.726359916862891e-06,0.5846054911344679
mean_gpt2_seeds,rq_train_sids_num_l2,val_Recall@10,53,10,51,0.5822854575839967,4.789854946968993e-06,0.44378392215798523,0.0008732202959774016,0.45279266023621456,1.0476556123589703e-05,0.5822854575839967
mean_gpt2_seeds,rq_train_sids_num_l1,val_Recall@10,53,9,51,0.5761971469620601,6.3387279872639574e-06,0.4487425973468332,0.0007512525681030916,0.44718371404559487,1.4481796244650313e-05,0.5761971469620601
mean_gpt2_seeds,rq_train_sids_num_mean,val_Recall@10,53,16,51,0.4324145432987237,0.0012225702473185648,0.40431084659311206,0.0026770050500630064,0.35969347985133543,0.00020673104468467516,0.4324145432987237
mean_gpt2_seeds,rq_train_sids_num_sum,val_Recall@10,53,16,51,0.4324145432987237,0.0012225702473185648,0.40431084659311206,0.0026770050500630064,0.35969347985133543,0.00020673104468467516,0.4324145432987237
mean_gpt2_seeds,rq_train_sids_num_l0,val_Recall@10,53,16,51,0.42804753650273886,0.0013870275410648046,0.267418559616775,0.052888446384900104,0.35969347985133543,0.00020673104468467516,0.42804753650273886
mean_gpt2_seeds,rq_train_sids_num_min,val_Recall@10,53,16,51,0.42804753650273886,0.0013870275410648046,0.267418559616775,0.052888446384900104,0.35969347985133543,0.00020673104468467516,0.42804753650273886
mean_gpt2_seeds,rq_train_sids_num_std,val_Recall@10,53,16,51,-0.30273870260683977,0.027566093594229377,-0.10236450964237494,0.465772880895412,-0.21641308953711055,0.025578876427087584,0.30273870260683977
mean_gpt2_seeds,rq_val_sids_num_std,val_Recall@10,53,17,51,-0.056594729351783855,0.6873057026744999,0.04356622241907911,0.7567502648507178,-0.013371200487981714,0.8899050756067841,0.056594729351783855
mean_gpt2_seeds,rq_train_entropy_std,val_Recall@20,53,18,51,-0.773483154938784,1.1281946279721497e-11,-0.6586796660089465,8.256708257192814e-08,-0.582631221353705,1.4623094786132826e-09,0.773483154938784
mean_gpt2_seeds,rq_val_entropy_std,val_Recall@20,53,18,51,-0.7451406779178514,1.5659789832136085e-10,-0.623510934962374,6.129169614175691e-07,-0.5693054755031756,3.418418311849814e-09,0.7451406779178514
mean_gpt2_seeds,rqvae_total_loss,val_Recall@20,53,18,51,-0.7150217493457492,1.8020249848909736e-09,-0.5450871131610833,2.4399689922855518e-05,-0.5693054755031756,3.418418311849814e-09,0.7150217493457492
mean_gpt2_seeds,rq_val_entropy_min,val_Recall@20,53,16,51,0.7058376910251096,3.5710406878263634e-09,0.6260755862551488,5.340151222508311e-07,0.5880466019146314,1.3083574531167847e-09,0.7058376910251096
mean_gpt2_seeds,rq_val_entropy_l0,val_Recall@20,53,16,51,0.7017132957177904,4.8144703231945955e-09,0.6237231421708407,6.059964129146748e-07,0.576106569388446,2.7952417258745657e-09,0.7017132957177904
mean_gpt2_seeds,rq_val_sids_num_mean,val_Recall@20,53,18,51,0.7011735020264046,5.004591000148693e-09,0.6465574882841104,1.696266956987681e-07,0.5870731366372148,1.097255528619236e-09,0.7011735020264046
mean_gpt2_seeds,rq_val_sids_num_sum,val_Recall@20,53,18,51,0.7011735020264046,5.004591000148693e-09,0.6465574882841104,1.696266956987681e-07,0.5870731366372148,1.097255528619236e-09,0.7011735020264046
mean_gpt2_seeds,rq_val_sids_num_l0,val_Recall@20,53,15,51,0.7010054112071337,5.065225256134238e-09,0.6280010974739367,4.811316016206443e-07,0.5773546398600765,2.8643613051262358e-09,0.7010054112071337
mean_gpt2_seeds,rq_val_sids_num_min,val_Recall@20,53,15,51,0.7010054112071337,5.065225256134238e-09,0.6280010974739367,4.811316016206443e-07,0.5773546398600765,2.8643613051262358e-09,0.7010054112071337
mean_gpt2_seeds,rq_train_entropy_mean,val_Recall@20,53,18,51,0.7009716325319536,5.077493306303406e-09,0.6250758596977436,5.635690138105048e-07,0.5693054755031756,3.418418311849814e-09,0.7009716325319536
mean_gpt2_seeds,rq_train_entropy_sum,val_Recall@20,53,18,51,0.7009716325319536,5.077493306303406e-09,0.6250758596977436,5.635690138105048e-07,0.5693054755031756,3.418418311849814e-09,0.7009716325319536
mean_gpt2_seeds,rq_val_entropy_mean,val_Recall@20,53,18,51,0.6992355548796741,5.747131078484977e-09,0.5814502854415098,4.979196395239356e-06,0.5781893060701951,1.944774162366491e-09,0.6992355548796741
mean_gpt2_seeds,rq_val_entropy_sum,val_Recall@20,53,18,51,0.6992355548796741,5.747131078484977e-09,0.5814502854415098,4.979196395239356e-06,0.5781893060701951,1.944774162366491e-09,0.6992355548796741
mean_gpt2_seeds,rq_train_entropy_l0,val_Recall@20,53,18,51,0.6970957382384927,6.687206272358003e-09,0.6416821180465616,2.2459102710184295e-07,0.563382921791829,4.955955886957646e-09,0.6970957382384927
mean_gpt2_seeds,rq_train_entropy_min,val_Recall@20,53,18,51,0.6970957382384927,6.687206272358003e-09,0.6420228159458327,2.20264138294754e-07,0.563382921791829,4.955955886957646e-09,0.6970957382384927
mean_gpt2_seeds,rqvae_best_val_loss,val_Recall@20,53,15,51,-0.6969862978712699,6.738983768982614e-09,-0.5434454220508251,2.6102118655308654e-05,-0.583419324657582,1.9033659385096446e-09,0.6969862978712699
mean_gpt2_seeds,rq_val_entropy_l3,val_Recall@20,53,18,51,0.6960863907662374,7.179301171323379e-09,0.4139103570135004,0.0020636241772724224,0.5767086676423586,2.1376937612634515e-09,0.6960863907662374
mean_gpt2_seeds,sid_path_avg_similarity,val_Recall@20,53,18,51,0.6959652690695666,7.240594533281807e-09,0.5529480239324732,1.7578329938474836e-05,0.5737473907866854,2.581057700527684e-09,0.6959652690695666
mean_gpt2_seeds,rqvae_train_loss,val_Recall@20,53,18,51,-0.6929372266528003,8.943203213171488e-09,-0.537873438555791,3.2730960881156624e-05,-0.5648635602196658,4.5180596336297444e-09,0.6929372266528003
mean_gpt2_seeds,rq_val_entropy_max,val_Recall@20,53,18,51,0.6929372266528003,8.943203213171488e-09,0.4448021248807171,0.000846813164921309,0.5648635602196658,4.5180596336297444e-09,0.6929372266528003
mean_gpt2_seeds,sid_unique_total,val_Recall@20,53,18,51,0.6911204012027405,1.0138934613606088e-08,0.6353950955080667,3.202223733167716e-07,0.5678248370753389,3.7523285477444836e-09,0.6911204012027405
mean_gpt2_seeds,sid_collisions,val_Recall@20,53,18,51,-0.6911204012027405,1.0138934613606088e-08,-0.6353950955080667,3.202223733167716e-07,-0.5678248370753389,3.7523285477444836e-09,0.6911204012027405
mean_gpt2_seeds,sid_icr,val_Recall@20,53,18,51,0.6911204012027405,1.0138934613606088e-08,0.6353950955080665,3.2022237331677674e-07,0.5678248370753389,3.7523285477444836e-09,0.6911204012027405
mean_gpt2_seeds,sid_cur_total,val_Recall@20,53,18,51,0.6911204012027405,1.0138934613606088e-08,0.6353950955080667,3.202223733167716e-07,0.5678248370753389,3.7523285477444836e-09,0.6911204012027405
mean_gpt2_seeds,rq_val_sids_num_l2,val_Recall@20,53,17,51,0.6910737561639132,1.0171531085585069e-08,0.6449368457176788,1.8631786986735447e-07,0.5660474873245592,4.629703724194081e-09,0.6910737561639132
mean_gpt2_seeds,rq_val_sids_num_l3,val_Recall@20,53,18,51,0.6903936710227166,1.0658143781659154e-08,0.5807918583769553,5.133342153386671e-06,0.5604216449361559,5.959067183672907e-09,0.6903936710227166
mean_gpt2_seeds,rq_train_entropy_l1,val_Recall@20,53,18,51,0.6854680553581101,1.4895284596672203e-08,0.6498080118716699,1.4028503590905088e-07,0.4937929156835086,2.9563297269833344e-07,0.6854680553581101
mean_gpt2_seeds,rqvae_val_loss,val_Recall@20,53,18,51,-0.6828841258291362,1.7708626249167152e-08,-0.5361314532077814,3.510186435586697e-05,-0.548576537513463,1.2341903227654907e-08,0.6828841258291362
mean_gpt2_seeds,rq_val_entropy_l2,val_Recall@20,53,18,51,0.6810673003790765,1.9978427806172755e-08,0.5320954333918052,4.1215239208987095e-05,0.5426539838021166,1.7663863678611458e-08,0.6810673003790765
mean_gpt2_seeds,rq_val_sids_num_max,val_Recall@20,53,16,51,0.6759917548686322,2.785703458626923e-08,0.5870136115652125,3.8381180600385955e-06,0.5337033555679987,3.595843091746697e-08,0.6759917548686322
mean_gpt2_seeds,rq_train_entropy_l2,val_Recall@20,53,18,51,0.672992520601033,3.3800758027687e-08,0.5856800156523967,4.087016989320465e-06,0.5056380231062014,1.5277983209332786e-07,0.672992520601033
mean_gpt2_seeds,rq_val_entropy_l1,val_Recall@20,53,18,51,0.6699241042853765,4.1101881564654045e-08,0.6330189344047085,3.6540989847666963e-07,0.5189637689567309,7.143812795795583e-08,0.6699241042853765
mean_gpt2_seeds,sid_max_cluster_size,val_Recall@20,53,18,51,-0.6595076383717003,7.851156114843287e-08,-0.1218378176617197,0.38479993956020336,-0.49971546939485495,2.129144208764545e-07,0.6595076383717003
mean_gpt2_seeds,rq_val_sids_num_l1,val_Recall@20,53,15,51,0.6575571339359936,8.838007799448859e-08,0.6429794254910329,2.0852883878328133e-07,0.500394266917849,2.5886908089910587e-07,0.6575571339359936
mean_gpt2_seeds,rq_train_entropy_l3,val_Recall@20,53,18,51,0.657206326134958,9.027408859793238e-08,0.5324962424145792,4.056701258679196e-05,0.4923122772556719,3.207312694553725e-07,0.657206326134958
mean_gpt2_seeds,rq_train_entropy_max,val_Recall@20,53,18,51,0.657206326134958,9.027408859793238e-08,0.5324962424145792,4.056701258679196e-05,0.4923122772556719,3.207312694553725e-07,0.657206326134958
mean_gpt2_seeds,rq_train_sids_num_l3,val_Recall@20,53,10,51,0.6022205606843416,1.8372451945728492e-06,0.3580118685285448,0.008486177240031922,0.47804132158767637,3.273858879978969e-06,0.6022205606843416
mean_gpt2_seeds,rq_train_sids_num_max,val_Recall@20,53,10,51,0.6022205606843416,1.8372451945728492e-06,0.3580118685285448,0.008486177240031922,0.47804132158767637,3.273858879978969e-06,0.6022205606843416
mean_gpt2_seeds,rq_train_sids_num_l2,val_Recall@20,53,10,51,0.5986116196058309,2.1957859434259624e-06,0.4500397572504497,0.0007219898025219643,0.47130834522728654,4.4898888822598715e-06,0.5986116196058309
mean_gpt2_seeds,rq_train_sids_num_l1,val_Recall@20,53,9,51,0.5967894347629127,2.400620164287587e-06,0.44764220313745406,0.0007769092674946364,0.47423452472510164,4.250473526139171e-06,0.5967894347629127
mean_gpt2_seeds,rq_train_sids_num_mean,val_Recall@20,53,16,51,0.4514191099108801,0.0006920031955459814,0.40561528743535047,0.002585139652607114,0.3880510571010258,6.249498927093296e-05,0.4514191099108801
mean_gpt2_seeds,rq_train_sids_num_sum,val_Recall@20,53,16,51,0.4514191099108801,0.0006920031955459814,0.40561528743535047,0.002585139652607114,0.3880510571010258,6.249498927093296e-05,0.4514191099108801
mean_gpt2_seeds,rq_train_sids_num_l0,val_Recall@20,53,16,51,0.4485077720468902,0.0007566627812624037,0.2586806900213229,0.061443454184246966,0.3820810408379331,8.094019864219683e-05,0.4485077720468902
mean_gpt2_seeds,rq_train_sids_num_min,val_Recall@20,53,16,51,0.4485077720468902,0.0007566627812624037,0.2586806900213229,0.061443454184246966,0.3820810408379331,8.094019864219683e-05,0.4485077720468902
mean_gpt2_seeds,rq_train_sids_num_std,val_Recall@20,53,16,51,-0.270309633621841,0.050280487409687886,-0.0805894446637542,0.566208490157326,-0.1940255285505129,0.04532849387764365,0.270309633621841
mean_gpt2_seeds,rq_val_sids_num_std,val_Recall@20,53,17,51,-0.02750964360354376,0.8449744519297187,0.07321857808887257,0.6023465275708516,0.010399822601763555,0.9142627335624298,0.02750964360354376
mean_gpt2_seeds,rq_train_entropy_std,val_Recall@5,53,18,50,-0.7402299851918532,2.3857450182199514e-10,-0.6399832506282314,2.473808456400926e-07,-0.5517383371223055,1.029235098713343e-08,0.7402299851918532
mean_gpt2_seeds,rq_val_entropy_std,val_Recall@5,53,18,50,-0.7152380379444574,1.772664750533983e-09,-0.6246372435031942,5.770119087785432e-07,-0.5413700999146379,1.9291263209467117e-08,0.7152380379444574
mean_gpt2_seeds,rqvae_total_loss,val_Recall@5,53,18,50,-0.6694934882977698,4.2237865889610174e-08,-0.48066275097733496,0.00026961826166782863,-0.526558332475113,4.641453684938267e-08,0.6694934882977698
mean_gpt2_seeds,rq_val_entropy_min,val_Recall@5,53,16,50,0.6612913791535696,7.040125617111509e-08,0.5682229682720843,9.072562406273271e-06,0.5464550906929139,1.746392565005909e-08,0.6612913791535696
mean_gpt2_seeds,rq_train_entropy_mean,val_Recall@5,53,18,50,0.6594805595136759,7.864118516630722e-08,0.5697759520511454,8.466808523810486e-06,0.532483039450923,3.275926342261731e-08,0.6594805595136759
mean_gpt2_seeds,rq_train_entropy_sum,val_Recall@5,53,18,50,0.6594805595136759,7.864118516630722e-08,0.5697759520511454,8.466808523810486e-06,0.532483039450923,3.275926342261731e-08,0.6594805595136759
mean_gpt2_seeds,rq_val_sids_num_mean,val_Recall@5,53,18,50,0.6575829480102385,8.824219134309943e-08,0.6023850297495683,1.822284173237791e-06,0.5413700999146379,1.9291263209467117e-08,0.6575829480102385
mean_gpt2_seeds,rq_val_sids_num_sum,val_Recall@5,53,18,50,0.6575829480102385,8.824219134309943e-08,0.6023850297495683,1.822284173237791e-06,0.5413700999146379,1.9291263209467117e-08,0.6575829480102385
mean_gpt2_seeds,rq_val_entropy_l0,val_Recall@5,53,16,50,0.6569242843175304,9.182438562273915e-08,0.5651459298254372,1.0393079841473793e-05,0.5374968105176202,2.972832362104502e-08,0.6569242843175304
mean_gpt2_seeds,rq_val_entropy_mean,val_Recall@5,53,18,50,0.656371706625066,9.493443276465211e-08,0.5124744416089543,8.743937141456517e-05,0.538407746426733,2.3036568029793472e-08,0.656371706625066
mean_gpt2_seeds,rq_val_entropy_sum,val_Recall@5,53,18,50,0.656371706625066,9.493443276465211e-08,0.5124744416089543,8.743937141456517e-05,0.538407746426733,2.3036568029793472e-08,0.656371706625066
mean_gpt2_seeds,rq_val_sids_num_l2,val_Recall@5,53,17,50,0.6537610758571699,1.1101135694267114e-07,0.5991161403628597,2.142019139709878e-06,0.5365287034546273,2.8159612661149116e-08,0.6537610758571699
mean_gpt2_seeds,rq_val_entropy_l3,val_Recall@5,53,18,50,0.6532224790236171,1.1463134619967083e-07,0.3262427458118367,0.017121795244486402,0.5280395092190655,4.255726096461863e-08,0.6532224790236171
